date,district,GAM Prevalence,next_prevalence,prevalence_diff
2018-01-01,Ceerigaabo,0.3367000000000001,0.3096083862495412,-0.02709161375045893
2018-01-01,Dhuusamarreeb,0.4212,0.3909032104916541,-0.03029678950834591
2018-01-01,Diinsoor,0.2886000000000001,0.4769534198876959,0.18835341988769583
2018-01-01,Doolow,0.3926,0.5392512067568789,0.14665120675687887
2018-01-01,Ceel barde,0.4861999999999998,,
2018-01-01,Bulo Burto,0.3926,0.3908949717937982,-0.0017050282062018307
2018-01-01,Abudwak,0.4212,,
2018-01-01,Bossaso,0.3432,0.482210605259551,0.139010605259551
2018-01-01,Adado,0.4212,,
2018-01-01,Adan Yabaal,0.3510000000000001,0.2789393906990287,-0.07206060930097141
2018-01-01,Afgooye,0.351,0.384859060068862,0.033859060068862024
2018-01-01,Afmadow,0.3925999999999999,,
2018-01-01,Baardheere,0.3925999999999999,0.2972606382668021,-0.09533936173319779
2018-01-01,Badhaadhe,0.3926,0.3711192650605567,-0.021480734939443302
2018-01-01,Baidoa,0.2886,,
2018-01-01,Baki,0.169,0.2761092768701464,0.1071092768701464
2018-01-01,Balcad,0.351,0.3580405856281527,0.00704058562815274
2018-01-01,Bandarbeyla,0.3432000000000001,0.499901764184284,0.1567017641842839
2018-01-01,Baraawe,0.3510000000000001,0.3785774588022779,0.0275774588022778
2018-01-01,Belethawa,0.3926,,
2018-01-01,Belet Weyne,0.3926,0.4637281725694139,0.0711281725694139
2018-01-01,Berbera,0.1976,0.2949701973955382,0.0973701973955382
2018-01-01,Borama,0.1690000000000001,0.2406251937071188,0.0716251937071187
2018-01-01,Bu'aale,0.3925999999999999,0.4125181113098476,0.01991811130984772
2018-01-01,Gaalkacyo,0.4004,0.4668580324895174,0.06645803248951743
2018-01-01,Eyl,0.3795999999999999,0.456573523755734,0.07697352375573413
2018-01-01,Garbahaarey,0.3925999999999999,0.345678336354725,-0.04692166364527489
2018-01-01,Qardho,0.3432,0.5372761677527557,0.19407616775275566
2018-01-01,Qoryooley,0.351,0.4363798525409664,0.08537985254096642
2018-01-01,Rab Dhuure,0.4861999999999999,,
2018-01-01,Saakow,0.3925999999999999,0.3717999999999999,-0.020799999999999985
2018-01-01,Sablaale,0.3510000000000001,0.4309610549243231,0.07996105492432298
2018-01-01,Taleex,0.2912,0.2547557920787028,-0.03644420792129721
2018-01-01,Tayeeglow,0.4861999999999999,0.3502607787971933,-0.1359392212028066
2018-01-01,Waajid,0.4861999999999999,0.4748949097855825,-0.01130509021441739
2018-01-01,Wanla Weyn,0.351,0.3788174337777663,0.0278174337777663
2018-01-01,Xarardheere,0.4004000000000001,0.3447106682656731,-0.055689331734327
2018-01-01,Xudun,0.2912,0.2431695325710332,-0.04803046742896683
2018-01-01,Xudur,0.4862,0.4689020964811947,-0.017297903518805335
2018-01-01,Zeylac,0.1689999999999999,0.4330650433619875,0.26406504336198755
2018-01-01,Mogadishu,0.2912,,
2018-01-01,Galdogob,0.4004,0.4695085383288688,0.06910853832886882
2018-01-01,Qansax Dheere,0.2886,0.5092847348131929,0.2206847348131929
2018-01-01,Qandala,0.3431999999999999,0.4649012053458273,0.1217012053458274
2018-01-01,Sheikh,0.2028,0.2505864840856458,0.047786484085645814
2018-01-01,Marka,0.351,0.3971406259324205,0.04614062593242052
2018-01-01,Owdweyne,0.2028,0.2303423878316652,0.027542387831665183
2018-01-01,Gebiley,0.1975999999999999,0.2443191130723181,0.046719113072318214
2018-01-01,Hargeysa,0.1975999999999999,0.2386485041615721,0.041048504161572213
2018-01-01,Hobyo,0.4003999999999999,0.3354148794445133,-0.06498512055548661
2018-01-01,Iskushuban,0.3432,0.4846457772814762,0.14144577728147617
2018-01-01,Jalalaqsi,0.3925999999999999,0.3858321287337016,-0.006767871266298298
2018-01-01,Jamaame,0.3926,0.4077438698894172,0.015143869889417183
2018-01-01,Jariiban,0.4004,0.4050420526164857,0.0046420526164857034
2018-01-01,Garoowe,0.3795999999999999,0.5170266990935967,0.13742669909359678
2018-01-01,Jowhar,0.351,0.3830459721840857,0.032045972184085725
2018-01-01,Kismaayo,0.3925999999999999,0.4685498464822668,0.07594984648226688
2018-01-01,Kurtunwaarey,0.3510000000000001,0.4461179568825337,0.0951179568825336
2018-01-01,Laas Caanood,0.2911999999999999,0.2293654902134254,-0.06183450978657451
2018-01-01,Laasqoray,0.3367,0.2261999999999999,-0.1105000000000001
2018-01-01,Lughaye,0.169,0.4196119285022721,0.2506119285022721
2018-01-01,Luuq,0.3926,0.4123022966960434,0.019702296696043398
2018-01-01,Jilib,0.3925999999999999,0.4060356888423295,0.013435688842329596
2018-07-01,Burtinle,0.4927859267135329,0.4133399855287525,-0.07944594118478038
2018-07-01,Buuhoodle,0.226129551832888,0.188847667729668,-0.03728188410322
2018-07-01,Buur Hakaba,0.4846909879180319,0.47037719442215,-0.01431379349588191
2018-07-01,Cabudwaaq,0.4299665440197571,0.3232371835699271,-0.10672936044983
2018-07-01,Cadaado,0.4263710655123516,0.3305779447408884,-0.09579312077146318
2018-07-01,Cadale,0.2829201738380863,0.397642761583422,0.11472258774533567
2018-07-01,Caluula,0.4507637375759017,0.5231865541625861,0.07242281658668437
2018-07-01,Ceel Buur,0.3602624374798162,0.3168079047398306,-0.04345453273998556
2018-07-01,Ceel Afweyn,0.2906972787612182,0.4201611561308622,0.129463877369644
2018-07-01,Ceel Barde,0.34701491572768,0.523846379837409,0.176831464109729
2018-07-01,Ceel Dheer,0.3142399717243435,0.3237222467082124,0.009482274983868944
2018-07-01,Ceel Waaq,0.2770029164634731,0.3215618498962238,0.04455893343275069
2018-07-01,Ceerigaabo,0.3096083862495412,0.4231594017049179,0.11355101545537671
2018-07-01,Dhuusamarreeb,0.3909032104916541,0.3069711905400723,-0.08393201995158178
2018-07-01,Burco,0.2211366753028379,0.1770356571398554,-0.04410101816298251
2018-07-01,Caynabo,0.2428031590674251,0.3464523514753054,0.10364919240788029
2018-07-01,Bulo Burto,0.3908949717937982,0.470453127878576,0.07955815608477784
2018-07-01,Adan Yabaal,0.2789393906990287,0.3959736631857278,0.11703427248669912
2018-07-01,Bossaso,0.482210605259551,0.3942170096006928,-0.08799359565885823
2018-07-01,Afgooye,0.384859060068862,0.4383403468241347,0.053481286755272694
2018-07-01,Afmadow/Xagar,0.3680877161916911,0.3567363956871535,-0.011351320504537632
2018-07-01,Baardheere,0.2972606382668021,0.2870882907046133,-0.010172347562188822
2018-07-01,Badhaadhe,0.3711192650605567,0.2330307158506623,-0.1380885492098944
2018-07-01,Badhan,0.2262,0.3022354694485842,0.07603546944858419
2018-07-01,Baki,0.2761092768701464,0.3124852051578765,0.036375928287730064
2018-07-01,Balcad,0.3580405856281527,0.4256324032458843,0.06759181761773159
2018-07-01,Bu'aale,0.4125181113098476,0.31831560695452,-0.09420250435532762
2018-07-01,Banadir,0.4555156517242613,0.4292576344574564,-0.02625801726680488
2018-07-01,Baraawe,0.3785774588022779,0.439931798183591,0.06135433938131313
2018-07-01,Baydhaba,0.6333880388856111,0.4723126687951987,-0.16107537009041245
2018-07-01,Baydhaba/Bardaale,0.5205311542390195,0.4706401766004416,-0.049890977638577916
2018-07-01,Belet Weyne,0.4637281725694139,0.4709482336256127,0.007220061056198823
2018-07-01,Belet Xaawo,0.3942363701220913,0.4070600258586147,0.012823655736523443
2018-07-01,Berbera,0.2949701973955382,0.2657364311048932,-0.029233766290645002
2018-07-01,Borama,0.2406251937071188,0.204456465641011,-0.0361687280661078
2018-07-01,Bandarbeyla,0.499901764184284,0.3786044640745989,-0.12129730010968509
2018-07-01,Doolow,0.5392512067568789,0.3983778863086515,-0.14087332044822737
2018-07-01,Diinsoor,0.4769534198876959,0.4709407002848428,-0.0060127196028531005
2018-07-01,Gaalkacyo,0.4668580324895174,0.3939217335250711,-0.07293629896444631
2018-07-01,Qandala,0.4649012053458273,0.4847031486728068,0.019801943326979488
2018-07-01,Qansax Dheere,0.5092847348131929,0.4706401766004414,-0.038644558212751534
2018-07-01,Qardho,0.5372761677527557,0.4087521426316601,-0.12852402512109556
2018-07-01,Qoryooley,0.4363798525409664,0.4388574958395,0.002477643298533616
2018-07-01,Saakow,0.3717999999999999,0.3836149906890133,0.011814990689013372
2018-07-01,Saakow/Salagle,0.3922946898077266,0.3014139973234372,-0.09088069248428937
2018-07-01,Sablaale,0.4309610549243231,0.4365207106198354,0.005559655695512311
2018-07-01,Sheikh,0.2505864840856458,0.2526659184696406,0.0020794343839947715
2018-07-01,Taleex,0.2547557920787028,0.3787844823934796,0.12402869031477681
2018-07-01,Tayeeglow,0.3502607787971933,0.4731941786256158,0.1229333998284225
2018-07-01,Waajid,0.4748949097855825,0.4792888339084379,0.004393924122855386
2018-07-01,Wanla Weyn,0.3788174337777663,0.4417324945420314,0.06291506076426512
2018-07-01,Xarardheere,0.3447106682656731,0.3440937497588239,-0.0006169185068491956
2018-07-01,Xudun,0.2431695325710332,0.3499931256730363,0.10682359310200312
2018-07-01,Xudur,0.4689020964811947,0.48161201917032,0.012709922689125297
2018-07-01,Zeylac,0.4330650433619875,0.2939877424871059,-0.13907730087488157
2018-07-01,Eyl,0.456573523755734,0.3843661195946408,-0.07220740416109322
2018-07-01,Owdweyne,0.2303423878316652,0.2072939133886237,-0.023048474443041478
2018-07-01,Marka,0.3971406259324205,0.4356751207813825,0.038534494848961987
2018-07-01,Laasqoray,0.2261999999999999,0.3817815509494871,0.15558155094948722
2018-07-01,Lughaye,0.4196119285022721,0.2962807470311721,-0.1233311814711
2018-07-01,Galdogob,0.4695085383288688,0.4017369795363936,-0.0677715587924752
2018-07-01,Garbahaarey,0.345678336354725,0.3582420806274685,0.012563744272743482
2018-07-01,Garoowe,0.5170266990935967,0.3790731071095702,-0.13795359198402646
2018-07-01,Gebiley,0.2443191130723181,0.195572345649635,-0.04874676742268311
2018-07-01,Hargeysa,0.2386485041615721,0.1951645146346709,-0.04348398952690119
2018-07-01,Iskushuban,0.4846457772814762,0.4239158201206688,-0.06072995716080737
2018-07-01,Jalalaqsi,0.3858321287337016,0.4698845151234747,0.08405238638977308
2018-07-01,Jamaame,0.4077438698894172,0.3149404261361454,-0.09280344375327176
2018-07-01,Hobyo,0.3354148794445133,0.3520726565695597,0.016657777125046402
2018-07-01,Jilib,0.4060356888423295,0.3157056116630282,-0.0903300771793013
2018-07-01,Jowhar,0.3830459721840857,0.4361091139158288,0.05306314173174309
2018-07-01,Kismaayo,0.4685498464822668,0.3096236699207461,-0.1589261765615207
2018-07-01,Kurtunwaarey,0.4461179568825337,0.4391758387432182,-0.006942118139315501
2018-07-01,Laas Caanood,0.2293654902134254,0.3237610476395274,0.094395557426102
2018-07-01,Laasqoray/Badhan,0.3337234329786193,0.4904449978933187,0.1567215649146994
2018-07-01,Jariiban,0.4050420526164857,0.3547174345570384,-0.05032461805944727
2018-07-01,Luuq,0.4123022966960434,0.4097136186539254,-0.0025886780421179867
2019-01-01,Caluula,0.5231865541625861,0.4710581502935269,-0.0521284038690592
2019-01-01,Burtinle,0.4133399855287525,0.3848427803948877,-0.028497205133864834
2019-01-01,Buuhoodle,0.188847667729668,0.3121385033565494,0.12329083562688142
2019-01-01,Buur Hakaba,0.47037719442215,0.5490683229813665,0.07869112855921656
2019-01-01,Cabudwaaq,0.3232371835699271,0.3728535271691253,0.0496163435991982
2019-01-01,Cadaado,0.3305779447408884,0.3520109308137275,0.021432986072839055
2019-01-01,Cadale,0.397642761583422,0.3368835013608263,-0.0607592602225957
2019-01-01,Dhuusamarreeb,0.3069711905400723,0.350049306671516,0.04307811613144369
2019-01-01,Ceel Barde,0.523846379837409,0.5293849399339471,0.005538560096538081
2019-01-01,Ceel Buur,0.3168079047398306,0.3777466079633201,0.06093870322348949
2019-01-01,Ceel Dheer,0.3237222467082124,0.302048788800896,-0.02167345790731645
2019-01-01,Ceel Waaq,0.3215618498962238,0.4894280635303719,0.1678662136341481
2019-01-01,Ceerigaabo,0.4231594017049179,0.3969125115565767,-0.026246890148341195
2019-01-01,Burco,0.1770356571398554,0.2998339565222233,0.12279829938236789
2019-01-01,Diinsoor,0.4709407002848428,0.5512844916157692,0.0803437913309264
2019-01-01,Ceel Afweyn,0.4201611561308622,0.4022499807716035,-0.01791117535925868
2019-01-01,Bulo Burto,0.470453127878576,0.5898451672177014,0.1193920393391254
2019-01-01,Baydhaba,0.4723126687951987,0.5737354286751378,0.10142275987993915
2019-01-01,Bossaso,0.3942170096006928,0.3081383281834315,-0.08607868141726127
2019-01-01,Adan Yabaal,0.3959736631857278,0.3406226826633605,-0.05535098052236731
2019-01-01,Afgooye,0.4383403468241347,0.462159131461528,0.023818784637393287
2019-01-01,Afmadow/Xagar,0.3567363956871535,0.5119018086833421,0.15516541299618863
2019-01-01,Baardheere,0.2870882907046133,0.5213965829380455,0.2343082922334322
2019-01-01,Badhaadhe,0.2330307158506623,0.4823586641167936,0.24932794826613133
2019-01-01,Badhan,0.3022354694485842,0.26208,-0.040155469448584225
2019-01-01,Baki,0.3124852051578765,0.3180265223059977,0.0055413171481212276
2019-01-01,Balcad,0.4256324032458843,0.4207892941616012,-0.004843109084283093
2019-01-01,Banadir,0.4292576344574564,0.4536122788198948,0.024354644362438393
2019-01-01,Bandarbeyla,0.3786044640745989,0.3730940069179668,-0.00551045715663212
2019-01-01,Baraawe,0.439931798183591,0.4680395945111392,0.028107796327548173
2019-01-01,Baydhaba/Bardaale,0.4706401766004416,0.5490683229813665,0.07842814638092493
2019-01-01,Belet Weyne,0.4709482336256127,0.5868054618205713,0.11585722819495853
