prevalence_6lag,covid,ndvi,ipc,population,month,actor1_Al Shabaab_6m,actor2_Al Shabaab_6m,fatalities_6m,interaction_28_6m,actor2_AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)_6m,interaction_27_6m,number_conflicts_6m,interaction_12_6m,interaction_12_1y,actor2_Al Shabaab_1y,fatalities_1y,actor2_AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)_1y,actor1_Al Shabaab_1y,actor2_Military Forces of Somalia (2017-2022)_1y,actor1_Military Forces of Somalia (2017-2022)_1y,actor1_Police Forces of Somaliland (2010-)_1y,actor2_Police Forces of Somaliland (2010-)_1y6m,interaction_12_1y6m,fatalities_1y6m,interaction_27_1y6m,actor2_Al Shabaab_1y6m,actor1_Police Forces of Somalia (2017-2022)_1y6m,actor1_Military Forces of Somalia (2017-2022)_1y6m,actor2_Military Forces of Somalia (2017-2022)_1y6m,district_encoded,district,date,next_prevalence,predictions
0.6480009367515506,3310.0,0.39999999999999997,0.05,397759.659833392,7,2.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,16.0,3.0,4.0,1.0,1.0,0.0,0.0,5.0,30.0,1.0,0.0,0.0,1.0,4.0,71,Qansax Dheere,2020-07-01,0.5084745762711864,0.42710398682162093
0.4798138405125635,3310.0,0.355,0.03,80263.42747402092,7,19.0,6.0,32.0,3.0,1.0,12.0,30.0,4.0,13.0,8.0,83.0,5.0,31.0,7.0,5.0,0.0,0.0,14.0,145.0,14.0,10.0,1.0,6.0,9.0,25,Bulo Burto,2020-07-01,0.1980742778541953,0.42638659476940227
0.2138712946350238,3310.0,0.25,0.06,114678.62295159738,7,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22,Borama,2020-07-01,0.1912113359430997,0.21042866026974033
0.4454830625784129,3310.0,0.395,0.04,50358.19680656703,7,9.0,3.0,20.0,6.0,0.0,0.0,13.0,6.0,17.0,4.0,47.0,0.0,21.0,17.0,1.0,0.0,0.0,23.0,49.0,1.0,6.0,0.0,3.0,21.0,14,Baraawe,2020-07-01,0.4911894273127753,0.4257167927317761
0.4587764880148566,3310.0,0.5883333333333334,0.04,14000.0,7,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,26.0,1.0,4.0,0.0,1.0,0.0,77,Sablaale,2020-07-01,0.4548825710754017,0.44048522587665884
0.4205569846330418,3310.0,0.18166666666666667,0.13,134132.73415617252,7,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,15.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,70,Qandala,2020-07-01,0.3550690147548786,0.40749649913159586
0.4443390921876267,3310.0,0.515,0.02,282277.1749967973,7,24.0,1.0,37.0,5.0,0.0,2.0,25.0,18.0,37.0,2.0,100.0,0.0,51.0,36.0,0.0,0.0,0.0,52.0,224.0,7.0,7.0,0.0,1.0,50.0,73,Qoryooley,2020-07-01,0.4593911683311274,0.4086843393953311
0.4778162642037701,3310.0,0.205,0.15,29233.817803085487,7,3.0,1.0,41.0,0.0,0.0,3.0,34.0,1.0,6.0,2.0,69.0,0.0,7.0,3.0,4.0,0.0,0.0,7.0,125.0,4.0,2.0,1.0,6.0,5.0,47,Gaalkacyo,2020-07-01,0.3833366448109146,0.4256653036522248
0.2280735519390103,3310.0,0.24333333333333332,0.14,177363.81212203606,7,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,29,Buuhoodle,2020-07-01,0.1898253606681852,0.2330176241186991
0.549549493748511,3310.0,0.3833333333333333,0.07,70367.24202467134,7,2.0,3.0,13.0,0.0,0.0,0.0,6.0,3.0,8.0,6.0,22.0,0.0,17.0,9.0,3.0,0.0,0.0,11.0,39.0,10.0,11.0,1.0,4.0,12.0,85,Xudur,2020-07-01,0.5317134742821079,0.49346433945382623
0.2163547982087805,3310.0,0.21666666666666667,0.12,183042.93582933792,7,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,1.0,69,Owdweyne,2020-07-01,0.1948497854077253,0.20852156471800207
0.4128893068350834,3310.0,0.25666666666666665,0.17,26612.36163714786,7,4.0,1.0,5.0,0.0,0.0,4.0,7.0,1.0,2.0,1.0,7.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,8.0,5.0,1.0,0.0,1.0,1.0,38,Ceel Buur,2020-07-01,0.3598183881952327,0.415001652367941
0.3489569935965541,3310.0,0.5866666666666667,0.04,61401.072470727006,7,16.0,2.0,27.0,10.0,0.0,3.0,18.0,5.0,9.0,4.0,57.0,0.0,26.0,2.0,0.0,0.0,0.0,10.0,79.0,6.0,4.0,1.0,0.0,3.0,7,Badhaadhe,2020-07-01,0.2774755168661588,0.33945699301278354
0.4735042553650304,3310.0,0.35000000000000003,0.01,178810.11668822702,7,6.0,0.0,1.0,2.0,0.0,3.0,6.0,0.0,1.0,3.0,48.0,0.0,14.0,1.0,1.0,0.0,0.0,2.0,73.0,7.0,5.0,0.0,2.0,1.0,55,Jalalaqsi,2020-07-01,0.1947145350286711,0.3848114215833368
0.3728953651323323,3310.0,0.26833333333333337,0.08,99262.17263864214,7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,1.0,39,Ceel Dheer,2020-07-01,0.2814535481659239,0.3552028526487455
0.3383899894950222,3310.0,0.1416666666666667,0.12,186214.57602082423,7,5.0,0.0,4.0,0.0,0.0,0.0,7.0,7.0,10.0,0.0,7.0,0.0,11.0,4.0,0.0,0.0,0.0,13.0,18.0,3.0,3.0,0.0,0.0,5.0,54,Iskushuban,2020-07-01,0.2954636692091529,0.3734299708334094
0.2898932988948713,3310.0,0.4283333333333334,0.05,474784.6404434893,7,3.0,1.0,6.0,2.0,0.0,0.0,6.0,2.0,3.0,1.0,8.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,26.0,0.0,7.0,0.0,1.0,3.0,40,Ceel Waaq,2020-07-01,0.2664990571967316,0.3592485484067036
0.3706782212839118,3310.0,0.19666666666666668,0.12,197917.20494918805,7,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0,53,Hobyo,2020-07-01,0.2841803865425912,0.3935928885023081
0.3959349225046938,3310.0,0.17,0.08,959744.1903862744,7,0.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,50.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,52.0,1.0,1.0,0.0,3.0,2.0,42,Ceerigaabo,2020-07-01,0.263567871280807,0.34170473817368163
0.3136157179811676,3310.0,0.11833333333333333,0.16,148952.26299964866,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,Zeylac,2020-07-01,0.1853759011328527,0.2791291584182801
0.4195523751616953,3310.0,0.24,0.22,211434.1247319937,7,2.0,1.0,34.0,0.0,0.0,1.0,22.0,2.0,2.0,2.0,45.0,0.0,2.0,9.0,13.0,0.0,0.0,2.0,50.0,3.0,2.0,2.0,14.0,9.0,43,Dhuusamarreeb,2020-07-01,0.3271635817908954,0.4267155409156041
0.2484368223141074,3310.0,0.39999999999999997,0.08,122284.68350495162,7,7.0,3.0,6.0,5.0,3.0,1.0,11.0,4.0,9.0,7.0,42.0,3.0,12.0,6.0,4.0,0.0,0.0,15.0,68.0,1.0,11.0,1.0,8.0,8.0,6,Baardheere,2020-07-01,0.2388133498145859,0.32197730610297454
0.2667717736348647,3310.0,0.26333333333333336,0.07,220788.33591955536,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51,Gebiley,2020-07-01,0.1924063622370446,0.2271735940265208
0.631234351243638,3310.0,0.4383333333333333,0.08,102232.682999872,7,10.0,5.0,24.0,0.0,0.0,6.0,21.0,7.0,11.0,6.0,45.0,0.0,15.0,9.0,8.0,0.0,0.0,14.0,73.0,13.0,8.0,1.0,10.0,11.0,44,Diinsoor,2020-07-01,0.492387605230163,0.45814620907962117
0.2932033874905685,3310.0,0.16166666666666665,0.11,238943.83260569465,7,2.0,0.0,6.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,14.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,27.0,2.0,0.0,2.0,3.0,1.0,50,Garoowe,2020-07-01,0.3128870890900428,0.29512730780764673
0.4261285631981143,3310.0,0.25666666666666665,0.21,71451.00452711528,7,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,45,Doolow,2020-07-01,0.3641207815275311,0.3922084556117991
0.4492225378213771,3310.0,0.35333333333333333,0.06,96228.94625799869,7,94.0,12.0,184.0,11.0,0.0,8.0,134.0,87.0,159.0,24.0,520.0,0.0,179.0,152.0,27.0,0.0,0.0,200.0,693.0,32.0,37.0,4.0,34.0,188.0,3,Afgooye,2020-07-01,0.4841321666449001,0.43803144503547947
0.4048338368195087,3310.0,0.35166666666666674,0.22,271288.5935653316,7,4.0,1.0,6.0,3.0,1.0,0.0,6.0,2.0,5.0,3.0,15.0,1.0,8.0,4.0,2.0,0.0,0.0,7.0,22.0,3.0,5.0,0.0,2.0,5.0,49,Garbahaarey,2020-07-01,0.3637295081967213,0.42493505847634316
0.3279739567099389,3310.0,0.17166666666666666,0.14,150445.26937163374,7,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,46,Eyl,2020-07-01,0.3083090379008746,0.32260127956859336
0.4646904136201208,3310.0,0.225,0.11,119822.71253135678,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,48,Galdogob,2020-07-01,0.4519462624870823,0.4030586223100031
0.2029943156263941,3310.0,0.215,0.11,53800.5744763104,7,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,52,Hargeysa,2020-07-01,0.1965854943370926,0.20586410793443646
0.4403832811966767,3310.0,0.4583333333333333,0.11,92352.216683081,7,2.0,9.0,40.0,5.0,0.0,2.0,14.0,4.0,8.0,16.0,69.0,0.0,3.0,0.0,5.0,0.0,0.0,12.0,96.0,3.0,25.0,0.0,7.0,0.0,56,Jamaame,2020-07-01,0.3061224489795918,0.40454933204798194
0.4017099370835031,3310.0,0.18333333333333335,0.08,103448.69292549856,7,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,1.0,1.0,36,Ceel Afweyn,2020-07-01,0.3018453427065026,0.39188066994026477
0.3899254108022901,3310.0,0.35333333333333333,0.03,122373.31931054375,7,29.0,4.0,53.0,9.0,0.0,5.0,41.0,19.0,41.0,8.0,236.0,0.0,77.0,42.0,14.0,0.0,0.0,56.0,292.0,23.0,10.0,0.0,20.0,61.0,11,Balcad,2020-07-01,0.4233865465957157,0.4246349300306877
0.4637137550163429,3310.0,0.4116666666666666,0.06,80478.15211908707,7,57.0,15.0,194.0,12.0,0.0,1.0,79.0,57.0,102.0,24.0,324.0,0.0,103.0,93.0,14.0,0.0,0.0,133.0,502.0,4.0,41.0,1.0,20.0,124.0,67,Marka,2020-07-01,0.4615277970331346,0.4508836891031289
0.3962781291497199,3310.0,0.2416666666666667,0.01,99442.45554944112,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,83,Xarardheere,2020-07-01,0.2414050822122571,0.39243488494989803
0.3829595838278671,3310.0,0.2733333333333334,0.04,178680.20288903484,7,8.0,0.0,6.0,5.0,2.0,2.0,9.0,1.0,1.0,0.0,6.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,1.0,66,Luuq,2020-07-01,0.3583282114320836,0.393647041477164
0.4452618351340643,3310.0,0.5833333333333334,0.02,69363.1772816809,7,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,19.0,2.0,6.0,0.0,4.0,0.0,61,Kurtunwaarey,2020-07-01,0.4643330681516839,0.43807540226899355
0.3083621800244197,3310.0,0.2833333333333333,0.0,105508.44272316828,7,7.0,0.0,7.0,1.0,0.0,4.0,11.0,2.0,6.0,6.0,60.0,0.0,19.0,9.0,3.0,0.0,0.0,12.0,147.0,13.0,9.0,1.0,4.0,13.0,33,Cadale,2020-07-01,0.2759462759462759,0.3738784215956127
0.3769676308818636,3310.0,0.5033333333333333,0.22,65965.83992880996,7,12.0,13.0,159.0,3.0,0.0,2.0,51.0,20.0,49.0,29.0,283.0,1.0,34.0,16.0,15.0,0.0,0.0,64.0,353.0,11.0,35.0,2.0,17.0,24.0,60,Kismaayo,2020-07-01,0.3705150271415331,0.4118283759824484
0.5185117637649114,3310.0,0.43333333333333335,0.02,49878.02246678231,7,1.0,2.0,5.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,6.0,8.0,4.0,0.0,2.0,0.0,80,Tayeeglow,2020-07-01,0.4702754954084098,0.4532141268837781
0.4918983277534718,3310.0,0.18499999999999997,0.12,42841.35404644698,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,34,Caluula,2020-07-01,0.3592467407049734,0.4226857282457931
0.3909294797509632,3310.0,0.5466666666666667,0.1,76799.71197431434,7,2.0,18.0,48.0,17.0,0.0,0.0,23.0,0.0,0.0,34.0,105.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,221.0,1.0,48.0,0.0,1.0,1.0,58,Jilib,2020-07-01,0.3124158815612382,0.36925080939264726
0.4462076309782391,3310.0,0.355,0.04,34095.52790194442,7,42.0,4.0,36.0,14.0,0.0,14.0,57.0,13.0,21.0,8.0,129.0,0.0,73.0,20.0,12.0,0.0,0.0,34.0,180.0,45.0,11.0,4.0,15.0,36.0,59,Jowhar,2020-07-01,0.4605536885901744,0.4553963841627969
0.3650665187072713,3310.0,0.21166666666666667,0.07,60361.40289872798,7,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,Caynabo,2020-07-01,0.2574626865671642,0.34301411617681615
0.3992414113024258,3947.0,0.3516666666666666,0.13,174970.88999999998,1,20.0,3.0,53.0,4.0,0.0,6.0,30.0,10.0,29.0,7.0,106.0,0.0,49.0,22.0,5.0,0.0,0.0,51.0,289.0,26.0,11.0,0.0,14.0,49.0,11,Balcad,2021-01-01,0.4248102325025402,0.4105626917943075
0.4117135401565671,3947.0,0.44333333333333336,0.09,100476.765,1,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,8.0,7.0,2.0,0.0,1.0,0.0,80,Tayeeglow,2021-01-01,0.4212055712220329,0.4123276955010068
0.4367229608336327,3947.0,0.36999999999999994,0.1,70268.22,1,12.0,1.0,8.0,2.0,2.0,4.0,14.0,7.0,8.0,2.0,13.0,4.0,14.0,1.0,2.0,0.0,0.0,9.0,14.0,5.0,3.0,0.0,3.0,1.0,81,Waajid,2021-01-01,0.4498858793883663,0.4697800016385728
0.4289798374962383,3947.0,0.33166666666666667,0.07,227667.915,1,5.0,0.0,38.0,0.0,0.0,2.0,12.0,3.0,8.0,2.0,87.0,0.0,12.0,6.0,2.0,0.0,0.0,14.0,170.0,6.0,6.0,0.0,4.0,12.0,82,Wanla Weyn,2021-01-01,0.4482908617511664,0.432300831088515
0.4469897765997728,3947.0,0.38999999999999996,0.12,91374.975,1,16.0,1.0,11.0,1.0,1.0,5.0,19.0,11.0,14.0,4.0,24.0,1.0,18.0,13.0,2.0,0.0,0.0,19.0,33.0,13.0,7.0,0.0,4.0,19.0,85,Xudur,2021-01-01,0.4472915724098218,0.49322658297907346
0.2304840065259306,3947.0,0.41333333333333333,0.14,188544.915,1,10.0,1.0,11.0,5.0,4.0,2.0,17.0,4.0,8.0,4.0,17.0,7.0,17.0,8.0,1.0,0.0,0.0,13.0,53.0,3.0,8.0,1.0,4.0,11.0,6,Baardheere,2021-01-01,0.3868994061543999,0.33877914597076464
0.3925848407833757,3947.0,0.27666666666666667,0.25,69703.11,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,83,Xarardheere,2021-01-01,0.268406014603596,0.4253376493623703
0.4505242752665433,3947.0,0.3833333333333333,0.06,62978.715,1,25.0,3.0,3.0,11.0,0.0,0.0,29.0,17.0,23.0,6.0,23.0,0.0,34.0,23.0,1.0,0.0,0.0,34.0,50.0,1.0,7.0,0.0,2.0,33.0,14,Baraawe,2021-01-01,0.4655421778369564,0.4217137737221737
0.2639538679142639,3947.0,0.6,0.1,95730.255,1,26.0,1.0,3.0,23.0,0.0,1.0,27.0,3.0,8.0,3.0,30.0,0.0,42.0,0.0,0.0,0.0,0.0,12.0,60.0,6.0,5.0,1.0,0.0,2.0,7,Badhaadhe,2021-01-01,0.4056724072698737,0.32632206901532107
0.4582353863030873,3947.0,0.3183333333333333,0.1,178339.81499999997,1,130.0,13.0,242.0,24.0,0.0,6.0,156.0,113.0,200.0,25.0,426.0,0.0,224.0,174.0,21.0,0.0,0.0,272.0,762.0,26.0,37.0,2.0,36.0,245.0,3,Afgooye,2021-01-01,0.4637639420358601,0.4281186953875789
0.2477857878475798,3947.0,0.15333333333333335,0.15,165968.46,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,Zeylac,2021-01-01,0.2391876511594821,0.26389444106279347
0.1350544166033915,3947.0,0.24666666666666667,0.18,46070.955,1,0.0,0.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,29,Buuhoodle,2021-01-01,0.2063106796116504,0.24793301893002578
0.2199045926480217,3947.0,0.16833333333333333,0.17,162957.645,1,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,79,Taleex,2021-01-01,0.2387409755911226,0.2489994862862236
0.1939232409381663,3947.0,0.2316666666666667,0.17,141229.88999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,Caynabo,2021-01-01,0.2174981567952813,0.23878472347269578
0.3881953090823434,3947.0,0.5,0.11,83205.71999999999,1,2.0,6.0,47.0,3.0,0.0,2.0,10.0,3.0,3.0,24.0,95.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,152.0,2.0,40.0,0.0,3.0,0.0,58,Jilib,2021-01-01,0.4043924756806527,0.36588191024961914
0.2885139291677652,3947.0,0.19666666666666666,0.23,181435.5,1,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,1.0,0.0,36,Ceel Afweyn,2021-01-01,0.2599961858750237,0.2658380191875644
0.3833278902677988,3947.0,0.43166666666666664,0.21,170114.66999999998,1,1.0,7.0,23.0,0.0,0.0,0.0,8.0,8.0,12.0,16.0,63.0,0.0,3.0,0.0,1.0,0.0,0.0,16.0,92.0,3.0,23.0,0.0,5.0,0.0,56,Jamaame,2021-01-01,0.4376510659496103,0.4064753330805216
0.3266989556530952,3947.0,0.2783333333333333,0.11,316531.98,1,1.0,1.0,2.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,7.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,9.0,5.0,2.0,0.0,2.0,1.0,38,Ceel Buur,2021-01-01,0.3584365855515789,0.3934807347058865
0.4544457188450606,3947.0,0.37999999999999995,0.1,57175.47,1,12.0,1.0,10.0,4.0,0.0,4.0,14.0,3.0,3.0,1.0,11.0,0.0,18.0,2.0,1.0,0.0,0.0,4.0,58.0,10.0,4.0,0.0,2.0,3.0,55,Jalalaqsi,2021-01-01,0.4080728253042081,0.4308971847175675
0.2858416181007885,3947.0,0.2816666666666667,0.17,534884.8949999999,1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,39,Ceel Dheer,2021-01-01,0.3369272237196765,0.3206582841153579
0.3742070183891431,3947.0,0.17166666666666666,0.17,65262.95999999999,1,3.0,1.0,22.0,2.0,0.0,1.0,6.0,3.0,10.0,1.0,26.0,0.0,8.0,2.0,0.0,0.0,0.0,13.0,29.0,2.0,1.0,0.0,0.0,4.0,54,Iskushuban,2021-01-01,0.3565675219048366,0.41090539227237727
0.2331280633404549,3947.0,0.4566666666666666,0.15,1027923.705,1,5.0,0.0,12.0,4.0,0.0,0.0,10.0,1.0,3.0,1.0,18.0,0.0,8.0,1.0,0.0,0.0,0.0,4.0,20.0,0.0,1.0,0.0,0.0,2.0,40,Ceel Waaq,2021-01-01,0.3544682405589296,0.3391654985726366
0.306084466714388,3947.0,0.23,0.2,430013.52,1,1.0,1.0,12.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,39.0,0.0,1.0,0.0,0.0,2.0,53,Hobyo,2021-01-01,0.2851447172525171,0.3574305479501438
0.2514301767289815,3947.0,0.18000000000000002,0.24,42455.7,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,1.0,0.0,3.0,1.0,42,Ceerigaabo,2021-01-01,0.2245768359322937,0.2855430147176515
